idade,sigla_uf,numero_membros_familia,renda_mensal_todas_fontes_deflacionado,renda_mensal_familia_deflacionado,frequenta_escola,anos_estudo,serie_frequentada,grau_frequentado,sexo,raca_cor
7,GO,,,,1,0,,7,1,8
8,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,8
7,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,0,8
7,GO,,,,1,0,,7,1,2
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,2
6,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,1,8
7,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,2
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,8
7,GO,,,,0,0,,,0,8
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,2
7,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,8
7,GO,,,,1,0,,7,1,2
7,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,2
6,GO,,,,0,0,,,0,2
6,GO,,,,1,0,,7,1,8
7,GO,,,,1,0,,7,1,8
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
7,GO,,,,1,0,,7,1,8
7,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
9,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,2
6,GO,,,,0,0,,,1,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,2
7,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,8
8,GO,,,,1,0,,7,0,4
6,GO,,,,1,0,,7,0,2
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,2
6,GO,,,,1,0,,7,0,2
6,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,0,8
7,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,2
6,GO,,,,1,0,,7,0,2
6,GO,,,,1,0,,7,0,2
7,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,2
9,GO,,,,0,0,,,0,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
7,GO,,,,1,0,,7,0,2
6,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,0,8
6,GO,,,,0,0,,,1,8
6,GO,,,,1,0,,7,1,8
7,GO,,,,1,0,,7,1,8
8,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,2
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
7,GO,,,,1,0,,7,0,2
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,2
7,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,8
7,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,2
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,4
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,8
7,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,2
6,GO,,,,1,0,,7,0,2
6,GO,,,,1,0,,7,0,2
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,8
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,4
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,8
8,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,0,2
7,GO,,,,1,0,,7,1,2
7,GO,,,,1,0,,7,0,2
8,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,2
7,GO,,,,1,0,,7,1,8
6,GO,,,,0,0,,,1,8
7,GO,,,,1,0,,7,0,8
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,0,4
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,2
6,GO,,,,1,0,,7,1,2
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,8
7,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,1,2
7,GO,,,,1,0,,7,0,2
6,GO,,,,1,0,,7,0,2
6,GO,,,,1,0,,7,0,2
6,GO,,,,0,0,,,1,2
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,8
7,GO,,,,1,0,,7,0,4
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
8,GO,,,,1,0,,7,1,2
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,4
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
7,GO,,,,1,0,,7,0,4
7,GO,,,,1,0,,7,0,8
7,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
7,GO,,,,1,0,,7,0,8
7,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,1,2
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,2
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,2
7,GO,,,,0,0,,,0,2
7,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,8
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,8
7,GO,,,,1,0,,7,0,4
9,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
7,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,0,8
6,GO,,,,1,0,,7,1,2
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,1,0,,7,1,8
6,GO,,,,0,0,,,0,8
6,GO,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,0,8
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,1,2
7,PR,,,,1,0,,7,0,8
7,PR,,,,1,0,,7,0,8
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,1,2
6,PR,,,,0,0,,,1,8
6,PR,,,,1,0,,7,0,2
7,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,0,8
7,PR,,,,1,0,,7,1,8
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,1,8
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,0,8
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,0,8
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,0,8
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,1,8
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,0,6
8,PR,,,,1,0,,7,1,6
7,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,0,8
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,0,2
7,PR,,,,1,0,,7,1,2
7,PR,,,,1,0,,7,1,2
7,PR,,,,1,0,,7,1,2
7,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,1,8
6,PR,,,,1,0,,7,0,8
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,1,8
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,1,2
7,PR,,,,1,0,,7,0,2
6,PR,,,,0,0,,,0,2
6,PR,,,,1,0,,7,1,8
6,PR,,,,1,0,,7,0,2
7,PR,,,,1,0,,7,1,8
7,PR,,,,1,0,,7,1,8
9,PR,,,,1,0,,7,0,8
7,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,1,8
6,PR,,,,1,0,,7,0,4
6,PR,,,,1,0,,7,1,8
6,PR,,,,1,0,,7,0,8
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,1,8
7,PR,,,,1,0,,7,0,4
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,1,8
7,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,0,8
6,PR,,,,1,0,,7,1,8
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,0,8
6,PR,,,,1,0,,7,1,8
7,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,0,8
6,PR,,,,1,0,,7,0,4
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,0,8
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,1,8
6,PR,,,,1,0,,7,1,2
7,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,1,8
7,PR,,,,1,0,,7,1,2
7,PR,,,,1,0,,7,0,8
6,PR,,,,1,0,,7,1,8
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,0,2
6,PR,,,,1,0,,7,1,8
6,PR,,,,1,0,,7,0,8
7,PR,,,,1,0,,7,0,8
6,PR,,,,1,0,,7,1,8
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,0,2
7,PR,,,,1,0,,7,1,8
7,PR,,,,1,0,,7,1,8
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,1,4
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,1,8
6,PR,,,,1,0,,7,1,2
6,PR,,,,1,0,,7,1,2
7,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,1,2
7,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,0,8
7,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,0,8
7,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,0,8
6,CE,,,,0,0,,,0,2
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,0,8
7,CE,,,,1,0,,7,0,8
7,CE,,,,1,0,,7,1,0
6,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,1,2
6,CE,,,,0,0,,,1,8
8,CE,,,,1,0,,7,0,8
7,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,0,8
8,CE,,,,0,0,,,1,8
6,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,1,2
7,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,1,8
9,CE,,,,0,0,,,1,2
6,CE,,,,1,0,,7,1,8
8,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,1,2
7,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,0,8
7,CE,,,,1,0,,7,0,8
8,CE,,,,1,0,,7,1,2
7,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,1,2
7,CE,,,,0,0,,,0,8
6,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,1,2
7,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,1,2
7,CE,,,,1,0,,7,1,8
6,CE,,,,0,0,,,0,8
6,CE,,,,1,0,,7,0,4
6,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,0,2
7,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,0,8
7,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,0,2
7,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,1,4
7,CE,,,,0,0,,,0,8
7,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,1,8
8,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,0,8
8,CE,,,,0,0,,,0,8
6,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,0,8
7,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,0,8
7,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,0,8
7,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,0,2
7,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,1,8
6,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,0,8
7,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,1,2
6,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,0,8
6,CE,,,,1,0,,7,0,8
7,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,0,2
7,CE,,,,1,0,,7,0,8
7,CE,,,,1,0,,7,0,2
6,CE,,,,1,0,,7,1,8
7,CE,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,0,2
7,BA,,,,1,0,,7,1,4
6,BA,,,,1,0,,7,1,8
9,BA,,,,1,0,,7,0,6
7,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
8,BA,,,,1,0,,7,1,8
8,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,2
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,4
7,BA,,,,1,0,,7,0,2
7,BA,,,,1,0,,7,0,8
8,BA,,,,1,0,,7,1,8
8,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,0,2
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,4
8,BA,,,,1,0,,7,1,4
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,2
6,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,8
8,BA,,,,1,0,,7,1,8
8,BA,,,,1,0,,7,0,4
7,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
8,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,0,2
6,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,2
7,BA,,,,1,0,,7,0,2
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,4
6,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,1,4
8,BA,,,,1,0,,7,1,4
6,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,2
8,BA,,,,1,0,,7,1,4
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,0,0,,,1,4
6,BA,,,,1,0,,7,0,4
9,BA,,,,1,0,,7,0,2
9,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,0,8
6,BA,,,,0,0,,,1,8
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,0
9,BA,,,,1,0,,7,0,0
7,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,2
6,BA,,,,1,0,,7,0,2
6,BA,,,,1,0,,7,1,4
8,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,1,2
7,BA,,,,1,0,,7,1,2
6,BA,,,,1,0,,7,0,2
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,8
8,BA,,,,0,0,,,0,4
7,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,2
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,8
8,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,4
6,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,8
8,BA,,,,1,0,,7,1,4
8,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,2
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,4
6,BA,,,,1,0,,7,1,2
7,BA,,,,1,0,,7,0,2
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,2
6,BA,,,,1,0,,7,0,2
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,1,2
6,BA,,,,1,0,,7,1,2
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,0,2
7,BA,,,,1,0,,7,0,2
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,2
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,2
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,4
7,BA,,,,1,0,,7,0,4
9,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,2
7,BA,,,,1,0,,7,1,2
7,BA,,,,0,0,,,1,8
6,BA,,,,1,0,,7,1,2
6,BA,,,,1,0,,7,1,2
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,4
6,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,0,8
8,BA,,,,1,0,,7,1,8
9,BA,,,,1,0,,7,0,4
6,BA,,,,1,0,,7,0,2
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,2
7,BA,,,,1,0,,7,1,4
6,BA,,,,1,0,,7,1,2
6,BA,,,,1,0,,7,0,4
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,4
6,BA,,,,1,0,,7,0,4
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,4
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,4
6,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,1,4
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,4
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,4
6,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
8,BA,,,,1,0,,7,0,4
8,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,8
8,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,4
6,BA,,,,1,0,,7,1,2
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,4
6,BA,,,,1,0,,7,1,8
9,BA,,,,1,0,,7,0,2
6,BA,,,,1,0,,7,1,4
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,2
7,BA,,,,1,0,,7,0,4
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,1,4
7,BA,,,,1,0,,7,0,4
6,BA,,,,1,0,,7,1,4
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,4
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,1,2
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,8
8,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,4
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,2
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,2
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,4
7,BA,,,,1,0,,7,0,4
6,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,1,4
6,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,1,2
6,BA,,,,1,0,,7,1,2
6,BA,,,,1,0,,7,0,4
6,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
7,BA,,,,1,0,,7,0,8
7,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,4
6,BA,,,,1,0,,7,0,2
7,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,4
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,0,8
7,PA,,,,1,0,,7,0,8
6,PA,,,,1,0,,7,0,8
7,PA,,,,1,0,,7,1,8
6,PA,,,,1,0,,7,0,2
6,PA,,,,0,0,,,0,8
8,PA,,,,0,0,,,1,8
6,PA,,,,1,0,,7,0,8
7,PA,,,,1,0,,7,1,8
6,PA,,,,1,0,,7,1,8
7,PA,,,,1,0,,7,1,4
